age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	y
42.000	Federal-gov	65950.000	HS-grad	9.000	Divorced	Adm-clerical	Unmarried	Black	Female	0.000	0.000	40.000	United-States	<=50K
29.000	Private	197618.000	HS-grad	9.000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
21.000	Private	185357.000	HS-grad	9.000	Never-married	Adm-clerical	Not-in-family	White	Male	0.000	0.000	50.000	United-States	<=50K
28.000	Private	134890.000	Bachelors	13.000	Never-married	Exec-managerial	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
64.000	?	193043.000	HS-grad	9.000	Married-civ-spouse	?	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
35.000	Federal-gov	153633.000	Some-college	10.000	Never-married	Other-service	Unmarried	Black	Female	0.000	0.000	40.000	United-States	<=50K
65.000	Private	115890.000	Bachelors	13.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	20.000	United-States	<=50K
34.000	Private	394447.000	Bachelors	13.000	Never-married	Prof-specialty	Not-in-family	White	Male	2463.000	0.000	50.000	France	<=50K
58.000	Private	343957.000	Bachelors	13.000	Divorced	Sales	Not-in-family	White	Male	0.000	0.000	50.000	United-States	<=50K
63.000	?	247986.000	Prof-school	15.000	Married-civ-spouse	?	Husband	White	Male	0.000	0.000	30.000	United-States	>50K
50.000	Private	238959.000	Bachelors	13.000	Married-civ-spouse	Sales	Husband	White	Male	99999.000	0.000	60.000	?	>50K
59.000	Private	159048.000	HS-grad	9.000	Divorced	Other-service	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
46.000	Private	423222.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688.000	0.000	40.000	United-States	>50K
30.000	Private	89735.000	Assoc-voc	11.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
28.000	Private	31778.000	Bachelors	13.000	Never-married	Handlers-cleaners	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
51.000	?	157327.000	5th-6th	3.000	Married-civ-spouse	?	Husband	Black	Male	0.000	0.000	8.000	United-States	<=50K
47.000	Private	233511.000	Masters	14.000	Divorced	Sales	Not-in-family	White	Male	27828.000	0.000	60.000	United-States	>50K
30.000	Private	327112.000	Bachelors	13.000	Divorced	Sales	Not-in-family	White	Male	0.000	1564.000	40.000	United-States	>50K
34.000	Private	236543.000	HS-grad	9.000	Never-married	Craft-repair	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
51.000	State-gov	194475.000	Some-college	10.000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
41.000	Private	303510.000	HS-grad	9.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
57.000	Private	171242.000	Some-college	10.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
28.000	Self-emp-not-inc	39388.000	Assoc-voc	11.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	60.000	United-States	<=50K
62.000	Local-gov	197218.000	HS-grad	9.000	Widowed	Other-service	Not-in-family	White	Female	0.000	0.000	18.000	United-States	<=50K
22.000	State-gov	151991.000	Some-college	10.000	Never-married	Tech-support	Own-child	White	Male	0.000	0.000	20.000	United-States	<=50K
38.000	Private	374524.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
34.000	?	267352.000	11th	7.000	Never-married	?	Not-in-family	White	Male	0.000	0.000	30.000	United-States	<=50K
45.000	Local-gov	364563.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
37.000	Private	186035.000	Assoc-acdm	12.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	55.000	United-States	<=50K
21.000	Private	47541.000	HS-grad	9.000	Divorced	Machine-op-inspct	Other-relative	White	Male	0.000	0.000	40.000	United-States	<=50K
49.000	Private	151107.000	HS-grad	9.000	Never-married	Craft-repair	Not-in-family	Black	Male	0.000	0.000	40.000	United-States	<=50K
24.000	Private	500509.000	HS-grad	9.000	Never-married	Other-service	Own-child	Black	Male	0.000	0.000	40.000	United-States	<=50K
47.000	Private	138107.000	Bachelors	13.000	Divorced	Exec-managerial	Not-in-family	White	Male	0.000	2258.000	40.000	United-States	>50K
20.000	Federal-gov	225515.000	Some-college	10.000	Never-married	Tech-support	Own-child	White	Female	0.000	0.000	24.000	United-States	<=50K
27.000	Private	153291.000	Prof-school	15.000	Married-civ-spouse	Prof-specialty	Wife	White	Female	0.000	0.000	50.000	United-States	>50K
40.000	Private	169885.000	HS-grad	9.000	Separated	Other-service	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
19.000	?	112780.000	Some-college	10.000	Never-married	?	Own-child	White	Female	0.000	0.000	30.000	United-States	<=50K
31.000	Local-gov	175778.000	Bachelors	13.000	Divorced	Prof-specialty	Not-in-family	White	Female	0.000	0.000	40.000	United-States	<=50K
43.000	Private	55213.000	HS-grad	9.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	1977.000	52.000	United-States	>50K
48.000	Private	38950.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024.000	0.000	50.000	United-States	>50K
64.000	Self-emp-not-inc	65991.000	HS-grad	9.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	7298.000	0.000	45.000	United-States	>50K
39.000	Private	174330.000	HS-grad	9.000	Separated	Craft-repair	Unmarried	White	Male	0.000	0.000	40.000	United-States	<=50K
50.000	Private	35224.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
52.000	Private	175622.000	Assoc-voc	11.000	Divorced	Other-service	Unmarried	White	Female	0.000	0.000	40.000	United-States	<=50K
44.000	Private	164678.000	Masters	14.000	Married-civ-spouse	Prof-specialty	Wife	White	Female	0.000	0.000	45.000	United-States	<=50K
50.000	?	87263.000	HS-grad	9.000	Married-civ-spouse	?	Husband	White	Male	0.000	0.000	55.000	United-States	>50K
54.000	Private	163671.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	1887.000	65.000	United-States	>50K
17.000	Self-emp-not-inc	181317.000	10th	6.000	Never-married	Farming-fishing	Own-child	White	Male	0.000	0.000	35.000	United-States	<=50K
33.000	Federal-gov	177945.000	HS-grad	9.000	Married-civ-spouse	Adm-clerical	Husband	Black	Male	0.000	0.000	40.000	United-States	<=50K
28.000	Private	47168.000	10th	6.000	Never-married	Machine-op-inspct	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
39.000	Self-emp-not-inc	190023.000	Bachelors	13.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	60.000	United-States	<=50K
33.000	Private	168782.000	Assoc-voc	11.000	Never-married	Craft-repair	Unmarried	White	Male	0.000	0.000	40.000	United-States	<=50K
59.000	Private	175290.000	7th-8th	4.000	Never-married	Other-service	Other-relative	White	Male	0.000	0.000	32.000	United-States	<=50K
74.000	Private	145463.000	1st-4th	2.000	Widowed	Priv-house-serv	Not-in-family	Black	Female	0.000	0.000	15.000	United-States	<=50K
54.000	Private	159755.000	Some-college	10.000	Married-civ-spouse	Protective-serv	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
31.000	Private	113364.000	Assoc-acdm	12.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	0.000	55.000	United-States	<=50K
31.000	Private	487742.000	Some-college	10.000	Separated	Sales	Unmarried	White	Female	0.000	0.000	40.000	United-States	<=50K
20.000	Private	304710.000	Some-college	10.000	Never-married	Sales	Own-child	Asian-Pac-Islander	Female	0.000	0.000	20.000	United-States	<=50K
54.000	Local-gov	185846.000	Masters	14.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	1977.000	40.000	United-States	>50K
42.000	Private	212894.000	Assoc-voc	11.000	Married-civ-spouse	Adm-clerical	Husband	White	Male	2407.000	0.000	40.000	United-States	<=50K
57.000	Self-emp-not-inc	315460.000	Prof-school	15.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	36.000	United-States	<=50K
49.000	Private	135643.000	HS-grad	9.000	Widowed	Craft-repair	Unmarried	Asian-Pac-Islander	Female	0.000	0.000	40.000	South	<=50K
40.000	Private	220977.000	Doctorate	16.000	Married-civ-spouse	Exec-managerial	Husband	Asian-Pac-Islander	Male	3103.000	0.000	40.000	India	>50K
19.000	?	117444.000	HS-grad	9.000	Never-married	?	Own-child	White	Male	0.000	0.000	30.000	United-States	<=50K
38.000	Private	202683.000	HS-grad	9.000	Never-married	Adm-clerical	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
39.000	Private	164866.000	HS-grad	9.000	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0.000	0.000	42.000	United-States	>50K
43.000	Private	191814.000	Assoc-acdm	12.000	Married-civ-spouse	Sales	Husband	White	Male	7688.000	0.000	50.000	United-States	>50K
32.000	?	227160.000	Some-college	10.000	Divorced	?	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
57.000	Private	158077.000	Bachelors	13.000	Married-civ-spouse	Sales	Wife	White	Female	0.000	0.000	40.000	United-States	<=50K
38.000	Private	191103.000	Prof-school	15.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	99.000	United-States	>50K
25.000	Private	193701.000	Bachelors	13.000	Never-married	Other-service	Not-in-family	White	Female	0.000	0.000	38.000	United-States	<=50K
40.000	Private	143046.000	Bachelors	13.000	Never-married	Prof-specialty	Not-in-family	White	Female	0.000	0.000	45.000	United-States	<=50K
34.000	Private	206297.000	Bachelors	13.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	48.000	United-States	>50K
35.000	Self-emp-not-inc	188563.000	HS-grad	9.000	Divorced	Farming-fishing	Own-child	White	Male	0.000	0.000	50.000	United-States	<=50K
53.000	Private	35102.000	Some-college	10.000	Divorced	Adm-clerical	Not-in-family	White	Female	0.000	0.000	34.000	United-States	<=50K
21.000	Private	203055.000	Some-college	10.000	Never-married	Machine-op-inspct	Unmarried	White	Male	0.000	0.000	40.000	United-States	<=50K
43.000	Private	309932.000	Bachelors	13.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
43.000	Self-emp-not-inc	243432.000	HS-grad	9.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	60.000	United-States	<=50K
22.000	Private	177107.000	Assoc-voc	11.000	Never-married	Prof-specialty	Unmarried	Black	Female	0.000	0.000	35.000	United-States	<=50K
64.000	Self-emp-not-inc	113929.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	35.000	United-States	<=50K
19.000	?	291509.000	12th	8.000	Never-married	?	Own-child	White	Male	0.000	0.000	28.000	United-States	<=50K
40.000	Private	222011.000	Masters	14.000	Never-married	Prof-specialty	Not-in-family	White	Female	3325.000	0.000	40.000	United-States	<=50K
34.000	Private	186824.000	HS-grad	9.000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000	0.000	70.000	United-States	<=50K
46.000	Private	192768.000	HS-grad	9.000	Married-civ-spouse	Adm-clerical	Wife	White	Female	0.000	0.000	40.000	United-States	<=50K
35.000	Private	234962.000	HS-grad	9.000	Never-married	Machine-op-inspct	Other-relative	White	Male	0.000	0.000	40.000	Mexico	<=50K
32.000	Private	83253.000	Some-college	10.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	60.000	United-States	<=50K
26.000	Private	248990.000	Some-college	10.000	Never-married	Craft-repair	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
25.000	Private	346159.000	HS-grad	9.000	Never-married	Craft-repair	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
55.000	Private	272656.000	Bachelors	13.000	Married-civ-spouse	Tech-support	Husband	White	Male	0.000	0.000	55.000	United-States	>50K
22.000	Private	60552.000	Some-college	10.000	Never-married	Sales	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
29.000	State-gov	33798.000	Some-college	10.000	Divorced	Adm-clerical	Own-child	White	Male	0.000	0.000	20.000	United-States	<=50K
38.000	Self-emp-not-inc	112158.000	HS-grad	9.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	99.000	United-States	<=50K
55.000	Private	200992.000	Some-college	10.000	Widowed	Other-service	Not-in-family	White	Female	0.000	0.000	35.000	United-States	<=50K
26.000	Private	98155.000	HS-grad	9.000	Married-civ-spouse	Exec-managerial	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
34.000	Self-emp-inc	79586.000	Bachelors	13.000	Never-married	Prof-specialty	Not-in-family	Other	Male	0.000	0.000	60.000	United-States	<=50K
25.000	State-gov	143062.000	HS-grad	9.000	Never-married	Adm-clerical	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
39.000	Private	101146.000	HS-grad	9.000	Divorced	Prof-specialty	Not-in-family	White	Female	4650.000	0.000	40.000	United-States	<=50K
18.000	?	284450.000	11th	7.000	Never-married	?	Own-child	White	Male	0.000	0.000	25.000	United-States	<=50K
58.000	State-gov	159021.000	9th	5.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
34.000	Local-gov	353270.000	Assoc-voc	11.000	Never-married	Craft-repair	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
29.000	Self-emp-not-inc	162312.000	Some-college	10.000	Never-married	Exec-managerial	Own-child	Asian-Pac-Islander	Male	0.000	0.000	45.000	South	<=50K
49.000	State-gov	231961.000	Doctorate	16.000	Divorced	Prof-specialty	Unmarried	White	Male	0.000	0.000	50.000	United-States	>50K
38.000	Private	181943.000	Bachelors	13.000	Never-married	Adm-clerical	Not-in-family	White	Female	0.000	0.000	35.000	United-States	<=50K
21.000	Private	163595.000	Some-college	10.000	Never-married	Other-service	Own-child	White	Male	0.000	0.000	35.000	United-States	<=50K
28.000	Private	130856.000	Bachelors	13.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
42.000	Private	208875.000	Some-college	10.000	Married-civ-spouse	Exec-managerial	Wife	White	Female	0.000	0.000	40.000	El-Salvador	>50K
29.000	Self-emp-not-inc	58744.000	Assoc-acdm	12.000	Never-married	Other-service	Own-child	White	Male	0.000	0.000	60.000	United-States	<=50K
48.000	Private	116641.000	HS-grad	9.000	Divorced	Adm-clerical	Unmarried	White	Female	0.000	0.000	45.000	United-States	<=50K
40.000	Private	69333.000	Bachelors	13.000	Married-civ-spouse	Farming-fishing	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
36.000	Private	320811.000	Some-college	10.000	Married-civ-spouse	Craft-repair	Husband	White	Male	0.000	0.000	40.000	United-States	>50K
34.000	Private	197886.000	Bachelors	13.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	60.000	United-States	>50K
57.000	Self-emp-not-inc	253914.000	1st-4th	2.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	35.000	Mexico	<=50K
24.000	Private	89154.000	9th	5.000	Never-married	Other-service	Not-in-family	White	Male	0.000	0.000	40.000	El-Salvador	<=50K
32.000	Private	372317.000	9th	5.000	Separated	Other-service	Unmarried	White	Female	0.000	0.000	23.000	Mexico	<=50K
18.000	Self-emp-not-inc	296090.000	HS-grad	9.000	Never-married	Sales	Own-child	White	Male	0.000	0.000	48.000	?	<=50K
39.000	Private	192614.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	56.000	United-States	<=50K
39.000	Private	403489.000	11th	7.000	Divorced	Transport-moving	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
18.000	Private	169652.000	11th	7.000	Never-married	Other-service	Own-child	White	Female	0.000	0.000	12.000	United-States	<=50K
20.000	Private	217467.000	Some-college	10.000	Never-married	Craft-repair	Own-child	White	Male	0.000	0.000	40.000	United-States	<=50K
27.000	?	162104.000	9th	5.000	Never-married	?	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
54.000	Private	175912.000	10th	6.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
40.000	Self-emp-not-inc	179533.000	HS-grad	9.000	Married-civ-spouse	Transport-moving	Husband	White	Male	0.000	0.000	75.000	United-States	>50K
27.000	Private	149624.000	Some-college	10.000	Married-civ-spouse	Adm-clerical	Husband	White	Male	0.000	0.000	30.000	United-States	<=50K
27.000	Private	289147.000	HS-grad	9.000	Never-married	Machine-op-inspct	Own-child	White	Female	0.000	0.000	40.000	United-States	<=50K
43.000	Federal-gov	347720.000	Bachelors	13.000	Never-married	Tech-support	Not-in-family	White	Male	0.000	0.000	50.000	United-States	<=50K
22.000	Private	406978.000	Bachelors	13.000	Never-married	Exec-managerial	Other-relative	White	Female	0.000	0.000	40.000	United-States	<=50K
17.000	Private	193199.000	11th	7.000	Never-married	Sales	Unmarried	White	Female	0.000	0.000	12.000	Poland	<=50K
37.000	Self-emp-inc	163998.000	Assoc-acdm	12.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	50.000	United-States	>50K
49.000	Private	173115.000	10th	6.000	Separated	Exec-managerial	Not-in-family	Black	Male	4416.000	0.000	99.000	United-States	<=50K
33.000	Private	333701.000	Assoc-voc	11.000	Never-married	Other-service	Unmarried	Black	Male	0.000	0.000	40.000	United-States	<=50K
21.000	State-gov	48121.000	Some-college	10.000	Never-married	Exec-managerial	Own-child	White	Male	0.000	1602.000	10.000	United-States	<=50K
45.000	Private	186256.000	HS-grad	9.000	Divorced	Craft-repair	Not-in-family	White	Male	0.000	0.000	40.000	United-States	<=50K
33.000	Private	104525.000	HS-grad	9.000	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0.000	0.000	40.000	United-States	<=50K
25.000	Private	104097.000	Bachelors	13.000	Married-civ-spouse	Craft-repair	Husband	White	Male	2829.000	0.000	60.000	United-States	<=50K
71.000	Private	212806.000	HS-grad	9.000	Married-civ-spouse	Sales	Husband	White	Male	0.000	0.000	36.000	United-States	<=50K
23.000	Local-gov	203353.000	Bachelors	13.000	Never-married	Prof-specialty	Own-child	White	Female	0.000	0.000	45.000	United-States	<=50K
41.000	Private	130126.000	Prof-school	15.000	Married-civ-spouse	Prof-specialty	Husband	White	Male	0.000	0.000	80.000	United-States	>50K
21.000	?	270043.000	10th	6.000	Never-married	?	Unmarried	White	Female	0.000	0.000	30.000	United-States	<=50K
47.000	Private	218435.000	HS-grad	9.000	Married-spouse-absent	Sales	Unmarried	White	Female	0.000	0.000	20.000	Cuba	<=50K
